Time	Day of Week	Probe speed 	Probe flow 1	TPM speed 	TPM flow 	Sensor speed 	Sensor flow 
1/7/2019 0:00	1	69.4	37	75.75	22	73.00	24
1/7/2019 0:05	1	69.4	37	75.75	17	76.90	15
1/7/2019 0:10	1	71.4	37	75.70	20	74.40	22
1/7/2019 0:15	1	71.1	33	75.64	27	74.00	29
1/7/2019 0:20	1	70.2	33	75.59	23	76.70	24
1/7/2019 0:25	1	70.7	33	75.53	15	72.40	15
1/7/2019 0:30	1	70.6	30	75.48	17	73.90	19
1/7/2019 0:35	1	69.3	30	75.43	13	72.30	15
1/7/2019 0:40	1	65.7	30	75.37	16	73.40	17
1/7/2019 0:45	1	63.8	26	74.91	15	73.80	14
1/7/2019 0:50	1	64.9	26	75.07	17	73.60	16
1/7/2019 0:55	1	66.1	26	75.74	15	73.00	14
1/7/2019 1:00	1	70.7	24	76.12	10	62.10	9
1/7/2019 1:05	1	70.4	24	77.28	11	75.30	7
1/7/2019 1:10	1	69.9	24	78.03	25	78.60	12
1/7/2019 1:15	1	69.8	23	76.78	16	72.40	8
1/7/2019 1:20	1	69.8	23	75.45	11	70.00	13
1/7/2019 1:25	1	68.3	23	74.88	11	70.00	14
1/7/2019 1:30	1	67.1	21	74.40	15	74.80	11
1/7/2019 1:35	1	67.1	21	74.00	14	72.40	14
1/7/2019 1:40	1	67.1	21	73.15	12	73.40	21
1/7/2019 1:45	1	67	21	71.48	12	68.00	16
1/7/2019 1:50	1	60.1	21	70.38	12	71.30	13
1/7/2019 1:55	1	55.4	21	70.47	12	74.70	7
1/7/2019 2:00	1	55.4	21	71.42	11	66.40	11
1/7/2019 2:05	1	55.4	21	72.19	13	72.30	8
1/7/2019 2:10	1	55.6	21	72.47	13	67.10	13
1/7/2019 2:15	1	55.9	21	73.02	12	68.00	15
1/7/2019 2:20	1	63.2	21	73.47	12	71.90	9
1/7/2019 2:25	1	67.1	21	73.23	12	65.00	11
1/7/2019 2:30	1	66.8	21	72.54	11	68.50	8
1/7/2019 2:35	1	65.6	21	71.62	11	64.00	22
1/7/2019 2:40	1	65.6	21	70.98	10	64.30	8
1/7/2019 2:45	1	65.6	21	70.70	11	61.70	10
1/7/2019 2:50	1	64.6	21	70.10	11	64.40	12
1/7/2019 2:55	1	65.6	21	69.61	11	73.10	16
1/7/2019 3:00	1	65.7	21	69.51	11	66.70	16
1/7/2019 3:05	1	65.7	21	70.01	12	68.70	13
1/7/2019 3:10	1	66.3	21	70.96	10	69.80	14
1/7/2019 3:15	1	68	23	71.45	8	69.80	15
1/7/2019 3:20	1	63.7	23	70.84	10	70.90	15
1/7/2019 3:25	1	64.7	23	69.39	9	67.80	28
1/7/2019 3:30	1	53.7	26	67.71	8	64.20	22
1/7/2019 3:35	1	53.7	26	66.21	8	67.40	25
1/7/2019 3:40	1	55.2	26	65.09	9	70.00	30
1/7/2019 3:45	1	73	30	64.21	10	69.60	50
1/7/2019 3:50	1	72.5	30	63.52	12	67.30	47
1/7/2019 3:55	1	68.2	30	63.18	14	64.60	27
1/7/2019 4:00	1	65.8	35	63.47	15	70.60	51
1/7/2019 4:05	1	60.9	35	64.18	17	70.00	38
1/7/2019 4:10	1	59.4	35	64.86	20	67.40	46
1/7/2019 4:15	1	59.8	45	65.19	19	69.70	40
1/7/2019 4:20	1	63.6	45	65.01	18	68.30	47
1/7/2019 4:25	1	64.7	45	64.73	18	69.70	71
1/7/2019 4:30	1	64.7	59	64.77	21	68.70	69
1/7/2019 4:35	1	64.9	59	65.00	23	70.90	102
1/7/2019 4:40	1	65.2	59	65.32	26	70.70	98
1/7/2019 4:45	1	63.7	78	65.67	31	70.50	93
1/7/2019 4:50	1	62.3	78	66.19	33	72.70	108
1/7/2019 4:55	1	62.1	78	66.89	40	71.90	90
1/7/2019 5:00	1	62.2	104	67.75	41	73.20	95
1/7/2019 5:05	1	62.3	104	68.62	47	73.30	91
1/7/2019 5:10	1	67.5	104	69.34	49	72.80	96
1/7/2019 5:15	1	69.2	134	69.99	47	72.60	140
1/7/2019 5:20	1	73.1	134	70.41	50	71.30	140
1/7/2019 5:25	1	72.3	134	70.81	57	73.20	157
1/7/2019 5:30	1	74.4	182	70.89	57	72.50	186
1/7/2019 5:35	1	74.5	182	70.85	64	72.00	221
1/7/2019 5:40	1	70.9	182	71.01	68	72.40	306
1/7/2019 5:45	1	64.1	227	71.60	70	71.30	314
1/7/2019 5:50	1	61.6	227	72.51	70	72.70	291
1/7/2019 5:55	1	75.5	227	72.82	68	74.00	254
1/7/2019 6:00	1	73.2	292	72.87	76	74.10	230
1/7/2019 6:05	1	72.2	292	72.96	93	73.30	259
1/7/2019 6:10	1	70	292	72.93	109	72.70	277
1/7/2019 6:15	1	65.3	321	72.92	124	71.70	317
1/7/2019 6:20	1	64.3	321	73.11	144	71.20	363
1/7/2019 6:25	1	65.2	321	73.30	163	72.40	335
1/7/2019 6:30	1	66.7	352	73.50	184	73.10	386
1/7/2019 6:35	1	68.1	352	73.57	196	71.30	411
1/7/2019 6:40	1	67.3	352	73.49	199	70.80	464
1/7/2019 6:45	1	67.7	389	73.64	197	70.20	500
1/7/2019 6:50	1	65.7	389	73.77	194	71.60	472
1/7/2019 6:55	1	65.6	389	73.62	191	70.40	522
1/7/2019 7:00	1	63.9	429	73.28	195	71.40	419
1/7/2019 7:05	1	64.8	429	72.83	211	72.10	403
1/7/2019 7:10	1	65.7	429	72.53	232	71.70	409
1/7/2019 7:15	1	64.7	398	72.31	263	70.40	408
1/7/2019 7:20	1	58.9	398	72.06	283	71.80	417
1/7/2019 7:25	1	67.7	398	71.82	303	69.30	432
1/7/2019 7:30	1	62.2	368	71.38	319	71.30	441
1/7/2019 7:35	1	60.9	368	70.96	339	70.90	437
1/7/2019 7:40	1	54.9	368	70.82	364	68.80	477
1/7/2019 7:45	1	63.5	342	70.81	375	71.40	519
1/7/2019 7:50	1	64.7	342	70.99	375	71.70	545
1/7/2019 7:55	1	58.8	342	71.13	363	73.00	495
1/7/2019 8:00	1	65.5	318	71.11	346	72.60	426
1/7/2019 8:05	1	66.6	318	71.01	339	74.00	440
1/7/2019 8:10	1	68.3	318	70.92	342	74.70	399
1/7/2019 8:15	1	72.1	293	70.82	352	74.50	386
1/7/2019 8:20	1	67.8	293	70.92	373	75.80	378
1/7/2019 8:25	1	66.9	293	71.23	401	75.90	374
1/7/2019 8:30	1	63.9	273	71.54	426	74.50	415
1/7/2019 8:35	1	64.9	273	71.78	444	75.20	405
1/7/2019 8:40	1	65.5	273	71.98	458	74.50	328
1/7/2019 8:45	1	64.9	252	72.37	466	75.10	368
1/7/2019 8:50	1	69.9	252	72.90	456	76.40	354
1/7/2019 8:55	1	65.3	252	73.53	435	76.60	348
1/7/2019 9:00	1	69.6	231	74.05	405	76.50	325
1/7/2019 9:05	1	72	231	74.52	376	76.80	279
1/7/2019 9:10	1	73.7	231	74.44	343	76.20	261
1/7/2019 9:15	1	65.8	222	74.34	342	76.30	246
1/7/2019 9:20	1	70.4	222	74.61	353	75.50	269
1/7/2019 9:25	1	75.7	222	74.80	346	76.60	230
1/7/2019 9:30	1	76.1	219	75.00	334	76.20	196
1/7/2019 9:35	1	72.1	219	75.35	325	76.70	217
1/7/2019 9:40	1	69.1	219	75.43	310	77.10	205
1/7/2019 9:45	1	66.2	215	75.53	299	77.10	241
1/7/2019 9:50	1	70.9	215	75.82	279	77.30	192
1/7/2019 9:55	1	70.2	215	76.47	269	76.40	187
1/7/2019 10:00	1	71.7	214	76.87	241	76.00	193
1/7/2019 10:05	1	72.1	214	76.74	212	75.00	153
1/7/2019 10:10	1	69.8	214	76.15	188	78.70	138
1/7/2019 10:15	1	69.5	215	76.17	189	77.80	179
1/7/2019 10:20	1	68.3	215	76.77	188	76.90	153
1/7/2019 10:25	1	70.6	215	77.23	180	76.80	143
1/7/2019 10:30	1	66.6	217	77.42	179	76.20	136
1/7/2019 10:35	1	67.9	217	77.54	188	75.60	137
1/7/2019 10:40	1	70.2	217	77.51	171	74.90	135
1/7/2019 10:45	1	71	221	77.81	176	76.10	165
1/7/2019 10:50	1	71.8	221	77.94	153	75.90	147
1/7/2019 10:55	1	70.9	221	78.23	139	75.60	137
1/7/2019 11:00	1	67.5	222	78.19	130	74.90	128
1/7/2019 11:05	1	66.5	222	78.54	136	75.50	148
1/7/2019 11:10	1	70.6	222	78.50	123	75.00	168
1/7/2019 11:15	1	74.7	224	78.12	117	75.90	165
1/7/2019 11:20	1	69.7	224	77.68	115	75.30	167
1/7/2019 11:25	1	67.8	224	76.73	119	76.70	137
1/7/2019 11:30	1	67.8	226	76.04	124	73.20	157
1/7/2019 11:35	1	61.9	226	75.86	133	72.20	149
1/7/2019 11:40	1	66.8	226	75.99	141	72.50	149
1/7/2019 11:45	1	61.9	227	76.43	143	74.60	191
1/7/2019 11:50	1	63.2	227	76.63	141	73.90	192
1/7/2019 11:55	1	67.2	227	77.00	138	72.30	192
1/7/2019 12:00	1	67	231	77.12	138	73.20	171
1/7/2019 12:05	1	65.2	231	77.12	152	72.60	193
1/7/2019 12:10	1	65.9	231	77.07	139	71.20	161
1/7/2019 12:15	1	63.1	231	76.94	132	72.30	204
1/7/2019 12:20	1	64.3	231	76.87	125	72.20	188
1/7/2019 12:25	1	66.1	231	76.84	140	69.40	237
1/7/2019 12:30	1	61.4	233	76.33	135	71.10	201
1/7/2019 12:35	1	63	233	75.61	153	70.00	209
1/7/2019 12:40	1	64	233	75.15	155	70.70	205
1/7/2019 12:45	1	66.9	233	74.96	172	73.00	192
1/7/2019 12:50	1	69.3	233	74.92	184	70.50	200
1/7/2019 12:55	1	66.9	233	74.86	184	72.60	216
1/7/2019 13:00	1	65.9	234	74.73	186	73.20	171
1/7/2019 13:05	1	69.3	234	74.42	184	73.00	171
1/7/2019 13:10	1	64.6	234	74.18	179	72.60	191
1/7/2019 13:15	1	61.6	240	73.78	174	73.40	203
1/7/2019 13:20	1	63.5	240	73.44	160	72.50	177
1/7/2019 13:25	1	65.9	240	73.12	157	74.10	182
1/7/2019 13:30	1	64.2	245	73.02	165	73.30	181
1/7/2019 13:35	1	63.2	245	73.18	168	73.80	192
1/7/2019 13:40	1	68.7	245	73.66	173	72.90	171
1/7/2019 13:45	1	69.3	250	73.97	178	73.90	208
1/7/2019 13:50	1	65	250	74.28	169	74.70	169
1/7/2019 13:55	1	65.7	250	74.38	163	70.80	175
1/7/2019 14:00	1	67.9	255	74.16	161	72.10	173
1/7/2019 14:05	1	66.2	255	74.06	168	72.70	195
1/7/2019 14:10	1	65.5	255	73.94	159	72.90	225
1/7/2019 14:15	1	63.2	264	73.93	151	71.70	192
1/7/2019 14:20	1	67.7	264	73.90	145	71.60	219
1/7/2019 14:25	1	66.4	264	73.86	143	71.40	185
1/7/2019 14:30	1	61.2	273	74.07	165	73.60	174
1/7/2019 14:35	1	65.9	273	74.46	168	70.00	248
1/7/2019 14:40	1	67	273	74.55	169	71.50	212
1/7/2019 14:45	1	61.7	280	74.65	167	71.90	226
1/7/2019 14:50	1	64.2	280	74.80	158	72.80	228
1/7/2019 14:55	1	63.9	280	74.78	170	70.40	214
1/7/2019 15:00	1	66.9	286	74.54	173	73.80	219
1/7/2019 15:05	1	68.6	286	74.18	183	73.70	228
1/7/2019 15:10	1	66.7	286	73.87	182	74.80	245
1/7/2019 15:15	1	70.8	292	73.67	168	73.80	287
1/7/2019 15:20	1	70.8	292	73.42	169	74.10	260
1/7/2019 15:25	1	66.2	292	73.27	173	73.90	223
1/7/2019 15:30	1	71	295	73.41	195	74.90	250
1/7/2019 15:35	1	70.5	295	73.73	218	73.90	272
1/7/2019 15:40	1	70.3	295	73.81	213	75.50	223
1/7/2019 15:45	1	69.9	300	73.79	199	75.70	253
1/7/2019 15:50	1	69.6	300	74.07	199	75.60	265
1/7/2019 15:55	1	66.8	300	74.29	209	75.20	288
1/7/2019 16:00	1	68.7	306	74.27	212	75.90	266
1/7/2019 16:05	1	69.5	306	74.41	216	74.70	251
1/7/2019 16:10	1	66.9	306	74.55	212	73.80	284
1/7/2019 16:15	1	69.7	302	74.81	233	75.50	267
1/7/2019 16:20	1	74.5	302	75.05	247	75.00	288
1/7/2019 16:25	1	74	302	75.22	251	75.20	280
1/7/2019 16:30	1	72.5	302	75.45	254	73.10	308
1/7/2019 16:35	1	69.7	302	75.67	237	72.40	297
1/7/2019 16:40	1	69.3	302	75.68	240	72.00	276
1/7/2019 16:45	1	61.7	300	75.45	251	74.30	302
1/7/2019 16:50	1	63.9	300	75.13	258	74.50	341
1/7/2019 16:55	1	63.9	300	74.99	279	74.30	226
1/7/2019 17:00	1	58.8	299	75.12	257	74.50	265
1/7/2019 17:05	1	59.3	299	75.23	251	73.40	315
1/7/2019 17:10	1	62.6	299	75.20	302	74.20	309
1/7/2019 17:15	1	63.6	281	74.64	272	74.00	318
1/7/2019 17:20	1	64.1	281	74.06	240	74.40	323
1/7/2019 17:25	1	64.7	281	73.71	247	75.10	289
1/7/2019 17:30	1	68.9	264	73.77	278	73.40	305
1/7/2019 17:35	1	68.2	264	74.08	265	75.10	250
1/7/2019 17:40	1	64.2	264	74.48	265	73.40	274
1/7/2019 17:45	1	58.6	247	74.57	269	73.20	265
1/7/2019 17:50	1	70.8	247	74.71	284	74.70	243
1/7/2019 17:55	1	71.6	247	74.91	275	74.90	207
1/7/2019 18:00	1	68.6	231	74.77	275	73.60	245
1/7/2019 18:05	1	69.5	231	74.73	290	73.80	208
1/7/2019 18:10	1	69.3	231	74.74	289	72.80	225
1/7/2019 18:15	1	69.1	214	74.64	277	74.30	200
1/7/2019 18:20	1	69.1	214	74.68	280	74.60	228
1/7/2019 18:25	1	69.1	214	74.45	244	75.20	192
1/7/2019 18:30	1	70.1	198	74.25	239	74.00	173
1/7/2019 18:35	1	73.1	198	74.11	243	73.70	178
1/7/2019 18:40	1	72.9	198	74.11	235	73.50	199
1/7/2019 18:45	1	72.9	182	74.17	228	73.50	150
1/7/2019 18:50	1	67.9	182	74.28	219	72.70	136
1/7/2019 18:55	1	64.5	182	74.56	215	74.10	153
1/7/2019 19:00	1	66	170	74.91	212	73.80	120
1/7/2019 19:05	1	71.2	170	75.17	194	76.40	152
1/7/2019 19:10	1	61.6	170	75.59	187	72.70	131
1/7/2019 19:15	1	68.8	160	75.55	172	74.80	156
1/7/2019 19:20	1	67.4	160	75.11	153	73.60	120
1/7/2019 19:25	1	69.6	160	74.86	150	72.30	135
1/7/2019 19:30	1	71	151	75.18	154	75.30	108
1/7/2019 19:35	1	71	151	75.59	159	73.90	92
1/7/2019 19:40	1	69.8	151	75.63	140	74.40	127
1/7/2019 19:45	1	66	142	75.54	132	74.50	111
1/7/2019 19:50	1	71	142	75.65	128	73.10	98
1/7/2019 19:55	1	68.3	142	75.44	116	74.40	110
1/7/2019 20:00	1	65.6	134	75.17	124	73.60	121
1/7/2019 20:05	1	65.4	134	75.00	121	74.50	104
1/7/2019 20:10	1	65.5	134	75.10	118	73.10	129
1/7/2019 20:15	1	65.5	130	75.29	120	73.10	111
1/7/2019 20:20	1	64.9	130	75.45	115	73.50	96
1/7/2019 20:25	1	66.7	130	75.34	106	75.10	102
1/7/2019 20:30	1	66.9	127	75.26	110	74.40	104
1/7/2019 20:35	1	67.1	127	74.77	102	74.00	96
1/7/2019 20:40	1	66.6	127	74.62	91	75.00	85
1/7/2019 20:45	1	68.7	125	74.77	100	74.20	98
1/7/2019 20:50	1	71.4	125	74.84	99	75.20	107
1/7/2019 20:55	1	70.2	125	74.79	96	73.50	72
1/7/2019 21:00	1	68.5	122	74.65	93	74.80	86
1/7/2019 21:05	1	68.3	122	74.72	101	73.70	75
1/7/2019 21:10	1	70.3	122	75.45	102	74.20	98
1/7/2019 21:15	1	70.5	115	75.86	88	73.30	97
1/7/2019 21:20	1	69.9	115	75.49	88	73.30	90
1/7/2019 21:25	1	69.8	115	75.44	86	73.30	97
1/7/2019 21:30	1	73.1	109	75.83	89	74.40	76
1/7/2019 21:35	1	74.9	109	75.99	97	73.20	86
1/7/2019 21:40	1	74	109	75.93	85	74.60	84
1/7/2019 21:45	1	73.8	104	75.86	80	73.80	92
1/7/2019 21:50	1	73.7	104	75.32	66	72.80	87
1/7/2019 21:55	1	70.2	104	75.17	70	73.70	64
1/7/2019 22:00	1	63.9	99	75.07	76	74.30	77
1/7/2019 22:05	1	63.1	99	75.36	88	73.60	75
1/7/2019 22:10	1	63	99	75.86	96	71.80	72
1/7/2019 22:15	1	66.9	90	75.73	86	73.20	65
1/7/2019 22:20	1	72.1	90	75.58	89	74.50	59
1/7/2019 22:25	1	71.1	90	75.26	83	73.00	58
1/7/2019 22:30	1	67.8	82	75.06	82	74.40	70
1/7/2019 22:35	1	67.3	82	74.90	69	72.70	56
1/7/2019 22:40	1	66.3	82	74.01	61	75.30	44
1/7/2019 22:45	1	64.5	75	73.48	53	74.00	49
1/7/2019 22:50	1	74.4	75	73.68	56	73.10	33
1/7/2019 22:55	1	74.8	75	73.88	58	73.60	41
1/7/2019 23:00	1	72.3	70	74.30	61	74.00	31
1/7/2019 23:05	1	70.6	70	74.92	66	71.50	52
1/7/2019 23:10	1	70.4	70	74.97	61	72.30	38
1/7/2019 23:15	1	69.9	59	75.21	62	71.80	36
1/7/2019 23:20	1	67.8	59	75.68	60	73.40	36
1/7/2019 23:25	1	66.6	59	75.96	54	71.50	27
1/7/2019 23:30	1	66.8	50	76.18	48	74.10	35
1/7/2019 23:35	1	67.3	50	76.33	39	73.30	20
1/7/2019 23:40	1	68.8	50	76.12	30	74.10	38
1/7/2019 23:45	1	68.7	44	76.31	26	74.00	18
1/7/2019 23:50	1	68.7	44	76.39	31	73.70	28
1/7/2019 23:55	1	68.3	44	75.98	31	72.90	26
1/8/2019 0:00	2	66.3	37	75.75	30	73.50	32
1/8/2019 0:05	2	64.7	37	75.75	31	74.40	29
1/8/2019 0:10	2	65.2	37	75.70	24	73.80	22
1/8/2019 0:15	2	67.2	33	75.64	27	73.20	28
1/8/2019 0:20	2	68.4	33	75.59	21	69.60	19
1/8/2019 0:25	2	68.4	33	75.53	19	70.60	17
1/8/2019 0:30	2	68.3	30	75.48	12	74.60	11
1/8/2019 0:35	2	68.3	30	75.43	16	73.30	17
1/8/2019 0:40	2	68.3	30	75.37	14	68.50	14
1/8/2019 0:45	2	67.9	26	75.45	16	69.10	17
1/8/2019 0:50	2	67.1	26	75.34	17	68.60	17
1/8/2019 0:55	2	67.1	26	75.32	11	72.60	10
1/8/2019 1:00	2	67.1	24	74.76	19	72.70	17
1/8/2019 1:05	2	67.1	24	74.00	17	72.90	15
1/8/2019 1:10	2	67.1	24	74.06	13	70.30	11
1/8/2019 1:15	2	67.1	23	74.90	23	72.90	12
1/8/2019 1:20	2	67.1	23	75.31	19	71.50	19
1/8/2019 1:25	2	67.1	23	74.92	15	71.00	12
1/8/2019 1:30	2	67.1	21	74.53	12	71.60	10
1/8/2019 1:35	2	67.1	21	74.45	13	69.40	17
1/8/2019 1:40	2	67.1	21	74.42	16	74.40	13
1/8/2019 1:45	2	67.1	21	74.01	16	76.20	7
1/8/2019 1:50	2	67.1	21	73.84	15	72.50	10
1/8/2019 1:55	2	67.2	21	73.95	16	71.30	7
1/8/2019 2:00	2	65.6	21	73.76	14	68.70	12
1/8/2019 2:05	2	65.6	21	73.07	12	72.60	12
1/8/2019 2:10	2	62.8	21	73.10	11	73.10	21
1/8/2019 2:15	2	53.9	21	73.88	11	75.30	15
1/8/2019 2:20	2	54.8	21	74.80	14	73.90	13
1/8/2019 2:25	2	55.2	21	76.09	13	71.50	10
1/8/2019 2:30	2	57.5	21	76.89	12	73.40	9
1/8/2019 2:35	2	57.5	21	76.04	13	72.70	8
1/8/2019 2:40	2	60	21	75.50	12	74.30	14
1/8/2019 2:45	2	65.5	21	75.17	12	72.60	14
1/8/2019 2:50	2	65.9	21	74.65	12	72.40	12
1/8/2019 2:55	2	67.1	21	74.30	12	71.20	19
1/8/2019 3:00	2	67.1	21	74.64	14	74.60	12
1/8/2019 3:05	2	67.1	21	74.68	16	72.40	22
1/8/2019 3:10	2	67.1	21	74.22	14	69.90	17
1/8/2019 3:15	2	67.1	23	74.20	12	75.00	21
1/8/2019 3:20	2	67.1	23	74.77	14	74.80	31
1/8/2019 3:25	2	67.1	23	74.81	14	72.60	26
1/8/2019 3:30	2	65.3	26	74.48	11	71.80	33
1/8/2019 3:35	2	64.1	26	74.25	10	73.20	36
1/8/2019 3:40	2	64.1	26	74.98	11	74.10	43
1/8/2019 3:45	2	64.3	30	75.95	16	73.30	47
1/8/2019 3:50	2	54.2	30	75.46	18	74.70	57
1/8/2019 3:55	2	54.6	30	75.20	19	74.00	42
1/8/2019 4:00	2	56.4	35	75.43	18	73.80	41
1/8/2019 4:05	2	56.8	35	75.49	19	73.50	44
1/8/2019 4:10	2	56.8	35	75.50	22	72.10	62
1/8/2019 4:15	2	59.4	45	75.32	24	72.90	52
1/8/2019 4:20	2	66.7	45	74.37	26	75.10	62
1/8/2019 4:25	2	66.8	45	74.42	27	73.90	67
1/8/2019 4:30	2	68.1	59	75.43	37	72.20	80
1/8/2019 4:35	2	70.1	59	75.83	34	73.40	85
1/8/2019 4:40	2	68.5	59	75.78	29	74.70	120
1/8/2019 4:45	2	68.1	78	75.77	37	73.90	109
1/8/2019 4:50	2	66.4	78	76.03	40	75.50	108
1/8/2019 4:55	2	65.7	78	75.96	37	75.50	95
1/8/2019 5:00	2	65.7	104	75.76	46	72.80	84
1/8/2019 5:05	2	65.7	104	75.46	51	74.90	91
1/8/2019 5:10	2	67.7	104	75.42	47	74.50	107
1/8/2019 5:15	2	71.1	134	75.30	50	74.60	127
1/8/2019 5:20	2	68.2	134	75.06	56	75.90	157
1/8/2019 5:25	2	71.2	134	74.86	57	74.70	148
1/8/2019 5:30	2	71.2	182	75.26	67	74.50	204
1/8/2019 5:35	2	71.2	182	75.73	77	74.30	265
1/8/2019 5:40	2	72	182	76.14	78	74.60	311
1/8/2019 5:45	2	67.1	227	76.06	65	74.20	324
1/8/2019 5:50	2	71.9	227	75.84	67	75.20	314
1/8/2019 5:55	2	74.1	227	75.58	71	76.40	256
1/8/2019 6:00	2	72.2	292	75.77	83	75.60	262
1/8/2019 6:05	2	68.9	292	76.24	102	76.30	220
1/8/2019 6:10	2	72.2	292	76.11	106	75.00	307
1/8/2019 6:15	2	72.4	321	75.92	126	74.60	322
1/8/2019 6:20	2	71.1	321	75.63	149	74.70	364
1/8/2019 6:25	2	70.5	321	75.54	173	73.10	371
1/8/2019 6:30	2	70.3	352	75.85	216	74.50	403
1/8/2019 6:35	2	68.6	352	76.21	238	74.00	399
1/8/2019 6:40	2	66.7	352	76.38	218	73.20	466
1/8/2019 6:45	2	71.3	389	76.61	201	73.40	494
1/8/2019 6:50	2	70.8	389	76.71	200	72.30	502
1/8/2019 6:55	2	65.1	389	76.40	192	73.10	483
1/8/2019 7:00	2	63.7	429	75.93	197	73.70	465
1/8/2019 7:05	2	66.8	429	75.57	219	73.00	422
1/8/2019 7:10	2	66	429	75.38	243	71.60	418
1/8/2019 7:15	2	68.9	398	75.23	265	71.30	386
1/8/2019 7:20	2	70.5	398	75.03	278	71.90	465
1/8/2019 7:25	2	67.7	398	74.93	306	73.00	447
1/8/2019 7:30	2	64.8	368	74.66	329	74.50	422
1/8/2019 7:35	2	66.5	368	74.30	346	73.90	476
1/8/2019 7:40	2	65	368	74.03	372	70.90	489
1/8/2019 7:45	2	65.3	342	73.97	388	62.00	568
1/8/2019 7:50	2	54.3	342	74.03	383	59.40	598
1/8/2019 7:55	2	53	342	74.18	369	59.40	562
1/8/2019 8:00	2	58.2	318	74.20	359	64.10	518
1/8/2019 8:05	2	55.9	318	74.27	360	64.70	479
1/8/2019 8:10	2	58.1	318	74.34	378	47.70	452
1/8/2019 8:15	2	36.7	293	74.36	375	47.70	146
1/8/2019 8:20	2	14.4	293	74.25	386	47.70	119
1/8/2019 8:25	2	5	293	74.07	397	47.70	201
1/8/2019 8:30	2	29	273	73.75	417	47.70	460
1/8/2019 8:35	2	20.9	273	73.45	440	47.70	491
1/8/2019 8:40	2	31.7	273	73.64	468	47.70	429
1/8/2019 8:45	2	14.7	252	74.08	506	47.70	481
1/8/2019 8:50	2	18.5	252	74.33	601	47.70	472
1/8/2019 8:55	2	30.2	252	74.44	578	47.70	484
1/8/2019 9:00	2	36.6	231	74.65	509	47.70	460
1/8/2019 9:05	2	38.4	231	74.89	498	47.40	370
1/8/2019 9:10	2	49	231	74.58	471	56.30	329
1/8/2019 9:15	2	41.9	222	72.35	381	62.90	289
1/8/2019 9:20	2	42.2	222	64.91	232	68.60	277
1/8/2019 9:25	2	59.2	222	59.73	179	75.80	248
1/8/2019 9:30	2	65.8	219	55.80	149	76.50	228
1/8/2019 9:35	2	63.6	219	52.81	131	76.80	211
1/8/2019 9:40	2	65.2	219	50.71	131	76.10	237
1/8/2019 9:45	2	73.3	215	49.61	162	76.70	212
1/8/2019 9:50	2	70.6	215	49.86	247	75.40	211
1/8/2019 9:55	2	68.5	215	52.09	410	76.70	182
1/8/2019 10:00	2	68.5	214	56.90	615	75.60	183
1/8/2019 10:05	2	78.2	214	63.97	709	76.50	192
1/8/2019 10:10	2	77.3	214	70.97	565	74.80	169
1/8/2019 10:15	2	67.2	215	75.00	348	75.60	177
1/8/2019 10:20	2	65.6	215	76.17	236	75.60	177
1/8/2019 10:25	2	67.9	215	76.51	205	75.40	174
1/8/2019 10:30	2	68.1	217	76.62	186	76.00	148
1/8/2019 10:35	2	71.3	217	76.69	173	75.10	145
1/8/2019 10:40	2	71.3	217	76.44	167	75.60	152
1/8/2019 10:45	2	70.7	221	76.61	176	75.30	174
1/8/2019 10:50	2	68.5	221	76.82	166	75.80	163
1/8/2019 10:55	2	70.8	221	76.74	157	75.30	150
1/8/2019 11:00	2	69.9	222	76.40	149	75.30	160
1/8/2019 11:05	2	68.7	222	76.48	155	75.90	130
1/8/2019 11:10	2	69.7	222	76.41	153	75.20	139
1/8/2019 11:15	2	65.8	224	76.43	158	74.70	146
1/8/2019 11:20	2	71.6	224	76.08	138	75.60	171
1/8/2019 11:25	2	65.6	224	75.86	130	74.50	165
1/8/2019 11:30	2	65.5	226	75.90	136	74.00	158
1/8/2019 11:35	2	65.3	226	76.07	132	75.50	167
1/8/2019 11:40	2	69.4	226	76.46	135	76.70	158
1/8/2019 11:45	2	69.5	227	76.60	125	76.70	207
1/8/2019 11:50	2	66.8	227	76.59	117	76.20	181
1/8/2019 11:55	2	66.8	227	76.40	128	76.00	169
1/8/2019 12:00	2	69.3	231	76.20	129	74.70	162
1/8/2019 12:05	2	69.8	231	76.13	139	76.10	152
1/8/2019 12:10	2	71.2	231	76.21	139	75.60	170
1/8/2019 12:15	2	71.1	231	76.21	145	75.20	185
1/8/2019 12:20	2	72.8	231	76.12	141	75.70	190
1/8/2019 12:25	2	70	231	76.60	155	76.70	192
1/8/2019 12:30	2	67.1	233	76.87	152	76.20	225
1/8/2019 12:35	2	68.2	233	76.91	156	76.20	211
1/8/2019 12:40	2	70.2	233	76.85	155	75.60	177
1/8/2019 12:45	2	72.3	233	77.07	151	76.70	163
1/8/2019 12:50	2	70.5	233	77.24	177	76.20	182
1/8/2019 12:55	2	72.6	233	77.11	177	75.50	196
1/8/2019 13:00	2	70.4	234	76.82	164	75.70	189
1/8/2019 13:05	2	69.7	234	76.80	146	75.40	170
1/8/2019 13:10	2	66.7	234	77.07	151	77.40	187
1/8/2019 13:15	2	67.9	240	77.38	162	75.70	174
1/8/2019 13:20	2	72.4	240	77.74	177	76.20	181
1/8/2019 13:25	2	71.6	240	77.55	157	77.70	197
1/8/2019 13:30	2	68.8	245	77.26	145	75.80	184
