Time	Day of Week	Probe speed 	Probe flow 1	TPM speed 	TPM flow 	Sensor speed 	Sensor flow 
1/7/2019 4:30	1	62.30	100	59.45	30	65.25	90
1/7/2019 4:35	1	65.30	100	59.26	31	65.75	86
1/7/2019 4:40	1	60.70	100	59.16	34	64.50	115
1/7/2019 4:45	1	56.90	127	59.34	39	65.73	116
1/7/2019 4:50	1	54.70	127	59.86	46	65.33	116
1/7/2019 4:55	1	60.60	127	60.68	54	67.68	107
1/7/2019 5:00	1	67.10	159	61.68	61	67.60	101
1/7/2019 5:05	1	69.20	159	62.66	67	68.15	131
1/7/2019 5:10	1	69.10	159	63.50	71	68.03	143
1/7/2019 5:15	1	64.10	200	64.27	76	67.30	207
1/7/2019 5:20	1	67.00	200	64.89	80	67.85	202
1/7/2019 5:25	1	65.50	200	65.28	83	66.98	222
1/7/2019 5:30	1	68.40	259	65.55	87	67.05	264
1/7/2019 5:35	1	65.10	259	65.83	93	66.08	270
1/7/2019 5:40	1	66.60	259	66.18	101	66.10	299
1/7/2019 5:45	1	65.00	337	66.56	109	67.00	311
1/7/2019 5:50	1	66.60	337	67.10	118	66.28	331
1/7/2019 5:55	1	67.90	337	67.67	125	65.98	365
1/7/2019 6:00	1	64.00	432	67.90	133	66.20	352
1/7/2019 6:05	1	70.90	432	67.82	147	65.08	377
1/7/2019 6:10	1	63.60	432	67.65	166	62.25	412
1/7/2019 6:15	1	64.20	487	67.49	187	65.23	411
1/7/2019 6:20	1	58.80	487	67.40	210	61.35	481
1/7/2019 6:25	1	57.80	487	67.36	233	55.95	514
1/7/2019 6:30	1	55.40	550	67.35	257	55.85	566
1/7/2019 6:35	1	56.90	550	67.29	279	47.35	545
1/7/2019 6:40	1	49.20	550	67.06	294	48.93	546
1/7/2019 6:45	1	43.30	614	66.81	308	52.18	577
1/7/2019 6:50	1	44.40	614	66.46	317	48.75	550
1/7/2019 6:55	1	46.90	614	66.20	332	52.73	574
1/7/2019 7:00	1	44.70	696	66.02	349	50.30	545
1/7/2019 7:05	1	43.60	696	65.17	336	48.23	523
1/7/2019 7:10	1	39.00	696	63.46	302	49.43	506
1/7/2019 7:15	1	41.40	682	61.51	283	48.28	537
1/7/2019 7:20	1	40.10	682	59.79	288	49.03	571
1/7/2019 7:25	1	44.70	682	58.42	314	51.55	564
1/7/2019 7:30	1	46.20	664	57.36	348	48.73	552
1/7/2019 7:35	1	47.70	664	56.51	382	54.63	602
1/7/2019 7:40	1	46.30	664	55.80	412	50.00	574
1/7/2019 7:45	1	43.50	646	55.01	423	50.10	568
1/7/2019 7:50	1	44.70	646	54.07	416	46.10	535
1/7/2019 7:55	1	43.90	646	53.09	404	47.60	543
1/7/2019 8:00	1	43.80	632	52.11	393	48.00	526
1/7/2019 8:05	1	44.30	632	51.14	383	47.30	516
1/7/2019 8:10	1	54.40	632	50.15	371	55.10	542
1/7/2019 8:15	1	46.20	600	49.15	359	50.35	574
1/7/2019 8:20	1	45.30	600	48.15	347	51.88	550
1/7/2019 8:25	1	45.80	600	47.20	338	54.23	552
1/7/2019 8:30	1	47.60	573	46.34	336	55.55	579
1/7/2019 8:35	1	60.30	573	45.59	341	54.50	596
1/7/2019 8:40	1	48.90	573	44.95	351	49.98	517
1/7/2019 8:45	1	44.90	546	44.39	361	54.28	586
1/7/2019 8:50	1	48.70	546	43.88	370	51.35	524
1/7/2019 8:55	1	45.50	546	43.41	378	54.13	548
1/7/2019 9:00	1	47.20	523	42.99	385	55.38	539
1/7/2019 9:05	1	55.80	523	42.62	392	60.35	573
1/7/2019 9:10	1	67.30	523	42.30	401	64.25	529
1/7/2019 9:15	1	70.20	523	42.08	415	63.80	550
1/7/2019 9:20	1	67.50	523	41.97	437	68.60	503
1/7/2019 9:25	1	67.50	523	42.00	465	65.85	519
1/7/2019 9:30	1	64.90	528	42.16	500	64.88	531
1/7/2019 9:35	1	67.20	528	42.51	545	61.98	539
1/7/2019 9:40	1	65.30	528	43.15	610	66.55	541
1/7/2019 9:45	1	69.00	528	44.16	700	68.45	557
1/7/2019 9:50	1	71.40	528	45.63	806	70.95	529
1/7/2019 9:55	1	69.60	528	47.60	916	72.53	406
1/7/2019 10:00	1	71.90	532	50.17	1021	72.30	416
1/7/2019 10:05	1	69.40	532	53.36	1097	72.00	413
1/7/2019 10:10	1	69.20	532	56.92	1104	72.45	429
1/7/2019 10:15	1	72.90	546	60.37	1024	71.03	454
1/7/2019 10:20	1	72.00	546	63.06	879	70.40	463
1/7/2019 10:25	1	69.20	546	64.77	737	71.93	443
1/7/2019 10:30	1	66.50	564	65.93	657	72.08	441
1/7/2019 10:35	1	73.20	564	67.17	637	72.98	407
1/7/2019 10:40	1	73.50	564	68.51	618	73.55	433
1/7/2019 10:45	1	69.30	578	69.86	583	72.80	466
1/7/2019 10:50	1	71.70	578	70.78	523	72.33	418
1/7/2019 10:55	1	67.90	578	71.26	470	71.98	454
1/7/2019 11:00	1	72.30	596	71.35	435	72.15	392
1/7/2019 11:05	1	74.10	596	71.24	423	73.63	418
1/7/2019 11:10	1	72.10	596	71.25	429	73.05	395
1/7/2019 11:15	1	68.90	600	71.35	434	72.35	407
1/7/2019 11:20	1	69.60	600	71.71	440	74.38	334
1/7/2019 11:25	1	67.10	600	71.95	427	73.63	322
1/7/2019 11:30	1	70.40	609	72.09	421	73.15	367
1/7/2019 11:35	1	71.10	609	72.14	415	72.15	465
1/7/2019 11:40	1	67.70	609	72.10	409	64.05	524
1/7/2019 11:45	1	64.10	618	72.16	411	63.50	565
1/7/2019 11:50	1	68.10	618	72.32	413	65.88	552
1/7/2019 11:55	1	67.40	618	72.39	409	72.15	424
1/7/2019 12:00	1	72.30	628	72.54	402	71.63	444
1/7/2019 12:05	1	69.90	628	72.84	384	72.00	445
1/7/2019 12:10	1	70.40	628	73.07	355	70.70	472
1/7/2019 12:15	1	69.00	628	73.39	344	69.88	429
1/7/2019 12:20	1	67.60	628	73.27	346	65.83	458
1/7/2019 12:25	1	64.90	628	72.37	356	68.03	454
1/7/2019 12:30	1	65.30	632	71.11	381	66.90	460
1/7/2019 12:35	1	61.10	632	70.44	436	63.63	441
1/7/2019 12:40	1	64.00	632	70.55	496	63.33	416
1/7/2019 12:45	1	61.30	637	71.19	525	63.90	448
1/7/2019 12:50	1	64.70	637	71.82	508	63.78	432
1/7/2019 12:55	1	65.60	637	72.13	473	65.30	387
1/7/2019 13:00	1	64.90	641	72.38	464	63.15	401
1/7/2019 13:05	1	65.80	641	72.50	460	64.40	435
1/7/2019 13:10	1	65.40	641	72.47	454	59.93	449
1/7/2019 13:15	1	64.00	659	72.37	441	62.88	463
1/7/2019 13:20	1	63.60	659	72.10	425	67.05	450
1/7/2019 13:25	1	65.90	659	71.38	397	68.45	403
1/7/2019 13:30	1	69.00	682	70.46	378	67.68	414
1/7/2019 13:35	1	66.30	682	69.65	372	63.53	435
1/7/2019 13:40	1	62.20	682	69.04	375	61.83	380
1/7/2019 13:45	1	60.10	700	68.72	384	58.13	488
1/7/2019 13:50	1	63.50	700	68.51	392	57.55	437
1/7/2019 13:55	1	61.90	700	68.37	401	63.78	423
1/7/2019 14:00	1	65.50	723	68.41	417	61.58	437
1/7/2019 14:05	1	52.20	723	68.70	440	49.65	444
1/7/2019 14:10	1	63.90	723	69.01	443	60.08	437
1/7/2019 14:15	1	62.20	759	68.97	422	64.15	492
1/7/2019 14:20	1	64.00	759	68.49	390	65.48	433
1/7/2019 14:25	1	66.90	759	67.63	366	64.55	435
1/7/2019 14:30	1	65.50	800	66.88	367	62.53	445
1/7/2019 14:35	1	63.40	800	66.44	386	63.33	456
1/7/2019 14:40	1	67.20	800	66.10	397	64.23	477
1/7/2019 14:45	1	66.10	841	65.58	389	62.73	464
1/7/2019 14:50	1	61.90	841	65.05	385	57.85	512
1/7/2019 14:55	1	61.20	841	64.75	400	60.78	447
1/7/2019 15:00	1	62.10	887	64.77	428	65.23	472
1/7/2019 15:05	1	66.50	887	65.10	458	65.25	520
1/7/2019 15:10	1	63.10	887	65.60	478	63.65	546
1/7/2019 15:15	1	63.40	919	66.10	481	61.78	534
1/7/2019 15:20	1	67.80	919	66.57	478	64.38	510
1/7/2019 15:25	1	69.40	919	66.96	470	64.20	496
1/7/2019 15:30	1	69.20	950	66.69	433	67.00	510
1/7/2019 15:35	1	66.70	950	66.05	406	67.93	502
1/7/2019 15:40	1	65.60	950	65.57	410	66.78	531
1/7/2019 15:45	1	65.30	982	65.48	438	65.00	587
1/7/2019 15:50	1	67.70	982	65.68	468	67.40	516
1/7/2019 15:55	1	67.30	982	65.87	483	64.20	545
1/7/2019 16:00	1	64.20	1019	66.02	492	56.75	547
1/7/2019 16:05	1	63.90	1019	66.27	505	62.40	533
1/7/2019 16:10	1	69.50	1019	66.59	517	67.33	562
1/7/2019 16:15	1	68.00	1014	66.97	525	66.78	577
1/7/2019 16:20	1	61.70	1014	67.29	525	60.53	574
1/7/2019 16:25	1	60.10	1014	67.35	511	57.95	567
1/7/2019 16:30	1	60.10	1009	67.21	503	62.48	517
1/7/2019 16:35	1	64.70	1009	66.85	492	61.58	570
1/7/2019 16:40	1	64.70	1009	66.12	469	64.85	624
1/7/2019 16:45	1	65.90	1009	65.49	469	57.98	531
1/7/2019 16:50	1	53.90	1009	65.24	494	54.58	559
1/7/2019 16:55	1	59.40	1009	65.33	526	64.03	568
1/7/2019 17:00	1	65.30	1009	65.49	543	68.13	541
1/7/2019 17:05	1	67.60	1009	65.50	540	65.75	570
1/7/2019 17:10	1	68.10	1009	65.28	525	65.03	559
1/7/2019 17:15	1	67.60	937	64.91	506	66.53	617
1/7/2019 17:20	1	66.60	937	64.61	501	66.85	610
1/7/2019 17:25	1	63.20	937	64.44	506	62.60	584
1/7/2019 17:30	1	63.10	859	64.27	512	58.03	568
1/7/2019 17:35	1	52.30	859	64.23	528	53.73	537
1/7/2019 17:40	1	64.10	859	64.45	555	63.65	520
1/7/2019 17:45	1	65.20	796	64.98	588	64.65	551
1/7/2019 17:50	1	63.80	796	65.63	605	61.70	564
1/7/2019 17:55	1	63.60	796	66.10	594	66.40	471
1/7/2019 18:00	1	68.90	737	66.30	573	66.58	511
1/7/2019 18:05	1	69.70	737	66.26	554	66.48	473
1/7/2019 18:10	1	68.70	737	66.07	540	65.75	497
1/7/2019 18:15	1	66.90	678	65.82	528	67.30	524
1/7/2019 18:20	1	68.60	678	65.51	514	69.10	486
1/7/2019 18:25	1	69.30	678	65.13	497	68.65	470
1/7/2019 18:30	1	68.80	614	64.79	487	68.63	500
1/7/2019 18:35	1	69.00	614	64.56	486	69.45	460
1/7/2019 18:40	1	69.70	614	64.52	492	68.40	462
1/7/2019 18:45	1	73.70	559	64.71	502	68.78	445
1/7/2019 18:50	1	70.40	559	65.14	513	71.73	338
1/7/2019 18:55	1	70.90	559	65.67	517	71.03	377
1/7/2019 19:00	1	68.70	514	66.18	518	70.38	326
1/7/2019 19:05	1	69.00	514	66.66	517	71.65	347
1/7/2019 19:10	1	64.30	514	67.02	508	70.30	367
1/7/2019 19:15	1	66.20	482	67.26	495	69.75	378
1/7/2019 19:20	1	68.20	482	67.52	490	72.38	319
1/7/2019 19:25	1	70.50	482	67.78	483	73.05	288
1/7/2019 19:30	1	70.70	455	68.18	478	72.88	298
1/7/2019 19:35	1	69.40	455	68.72	465	71.95	277
1/7/2019 19:40	1	68.00	455	69.25	440	71.98	244
1/7/2019 19:45	1	67.40	432	69.66	404	72.43	272
1/7/2019 19:50	1	72.80	432	70.10	379	72.38	230
1/7/2019 19:55	1	70.40	432	70.54	364	72.33	234
1/7/2019 20:00	1	73.70	409	70.88	349	72.75	247
1/7/2019 20:05	1	68.30	409	71.21	337	71.30	270
1/7/2019 20:10	1	70.40	409	71.59	324	72.05	278
1/7/2019 20:15	1	63.00	400	71.74	306	72.13	281
1/7/2019 20:20	1	67.00	400	71.67	286	72.68	267
1/7/2019 20:25	1	70.90	400	71.74	277	72.48	235
1/7/2019 20:30	1	63.80	396	71.90	272	72.38	222
1/7/2019 20:35	1	69.90	396	72.03	265	73.35	209
1/7/2019 20:40	1	73.50	396	72.05	254	72.05	269
1/7/2019 20:45	1	72.50	391	72.24	246	72.65	231
1/7/2019 20:50	1	69.60	391	72.29	240	73.28	243
1/7/2019 20:55	1	68.50	391	72.20	241	72.70	177
1/7/2019 21:00	1	68.40	387	72.32	253	72.18	188
1/7/2019 21:05	1	70.80	387	72.50	261	73.88	187
1/7/2019 21:10	1	71.30	387	72.60	256	73.08	218
1/7/2019 21:15	1	73.90	364	72.61	241	72.05	239
1/7/2019 21:20	1	72.80	364	72.57	225	71.75	265
1/7/2019 21:25	1	73.10	364	72.45	217	71.93	199
1/7/2019 21:30	1	73.10	350	72.48	218	73.90	174
1/7/2019 21:35	1	72.40	350	72.55	216	73.13	172
1/7/2019 21:40	1	71.50	350	72.43	204	72.88	199
1/7/2019 21:45	1	69.60	332	72.49	197	72.93	159
1/7/2019 21:50	1	65.00	332	72.62	196	73.25	187
1/7/2019 21:55	1	67.30	332	72.64	192	73.10	156
1/7/2019 22:00	1	75.90	318	72.57	195	73.15	192
1/7/2019 22:05	1	73.00	318	72.25	198	71.63	187
1/7/2019 22:10	1	57.70	318	71.91	196	72.30	225
1/7/2019 22:15	1	63.50	296	71.94	198	72.48	219
1/7/2019 22:20	1	72.20	296	72.11	194	72.18	186
1/7/2019 22:25	1	74.80	296	72.29	191	72.80	169
1/7/2019 22:30	1	66.70	273	72.20	180	73.43	136
1/7/2019 22:35	1	68.60	273	72.31	178	74.40	140
1/7/2019 22:40	1	68.60	273	72.59	176	74.10	142
1/7/2019 22:45	1	68.60	255	72.48	165	73.70	110
1/7/2019 22:50	1	62.90	255	72.39	165	73.85	103
1/7/2019 22:55	1	62.20	255	72.54	173	75.60	84
1/7/2019 23:00	1	65.10	241	72.76	180	72.18	98
1/7/2019 23:05	1	69.00	241	72.84	182	73.68	103
1/7/2019 23:10	1	72.90	241	72.82	176	73.23	99
1/7/2019 23:15	1	72.20	205	72.78	164	72.53	111
1/7/2019 23:20	1	64.30	205	72.82	153	72.98	81
1/7/2019 23:25	1	65.40	205	72.73	141	74.10	81
1/7/2019 23:30	1	66.30	177	72.80	133	73.10	82
1/7/2019 23:35	1	72.30	177	73.09	125	73.28	74
1/7/2019 23:40	1	72.30	177	73.44	114	73.30	77
1/7/2019 23:45	1	72.10	150	73.15	98	73.60	61
1/7/2019 23:50	1	71.80	150	72.76	91	74.25	80
1/7/2019 23:55	1	72.20	150	72.29	62	74.33	63
1/8/2019 0:00	2	64.10	132	75.79	66	72.78	68
1/8/2019 0:05	2	64.10	132	75.79	41	72.78	42
1/8/2019 0:10	2	64.80	132	75.76	53	76.08	53
1/8/2019 0:15	2	64.90	114	75.74	56	71.13	58
1/8/2019 0:20	2	64.90	114	75.72	43	73.48	45
1/8/2019 0:25	2	65.40	114	75.70	39	73.68	39
1/8/2019 0:30	2	69.10	100	75.68	45	72.05	47
1/8/2019 0:35	2	70.90	100	75.66	48	71.73	50
1/8/2019 0:40	2	70.90	100	75.64	49	73.75	49
1/8/2019 0:45	2	70.90	87	75.10	33	72.55	35
1/8/2019 0:50	2	70.90	87	74.48	42	72.83	44
1/8/2019 0:55	2	70.90	87	74.29	34	70.00	32
1/8/2019 1:00	2	70.00	77	73.89	35	73.08	35
1/8/2019 1:05	2	69.60	77	73.70	37	71.13	35
1/8/2019 1:10	2	69.60	77	73.30	30	71.85	28
1/8/2019 1:15	2	65.70	73	72.83	32	73.90	32
1/8/2019 1:20	2	64.70	73	72.20	43	73.58	37
1/8/2019 1:25	2	64.70	73	71.79	43	71.00	24
1/8/2019 1:30	2	64.70	68	71.87	43	70.98	28
1/8/2019 1:35	2	64.70	68	72.17	41	68.55	25
1/8/2019 1:40	2	73.70	68	72.30	38	72.93	36
1/8/2019 1:45	2	72.90	64	72.10	36	73.78	34
1/8/2019 1:50	2	73.60	64	71.91	34	71.20	27
1/8/2019 1:55	2	75.20	64	71.98	33	71.55	23
1/8/2019 2:00	2	74.60	59	72.35	32	73.25	47
1/8/2019 2:05	2	68.80	59	72.46	31	73.60	36
1/8/2019 2:10	2	70.30	59	71.99	28	72.60	35
1/8/2019 2:15	2	70.40	55	71.43	25	72.68	44
1/8/2019 2:20	2	70.70	55	71.11	24	72.75	43
1/8/2019 2:25	2	70.70	55	70.92	25	75.65	39
1/8/2019 2:30	2	70.90	55	70.99	28	72.35	19
1/8/2019 2:35	2	71.30	55	71.00	28	73.83	26
1/8/2019 2:40	2	77.80	55	71.03	30	74.00	21
1/8/2019 2:45	2	78.70	50	71.28	33	74.15	47
1/8/2019 2:50	2	70.90	50	71.60	37	70.63	30
1/8/2019 2:55	2	70.90	50	71.69	37	72.73	25
1/8/2019 3:00	2	70.90	50	71.86	38	71.28	26
1/8/2019 3:05	2	70.80	50	71.97	38	76.83	31
1/8/2019 3:10	2	68.80	50	72.17	37	73.08	31
1/8/2019 3:15	2	69.90	50	72.32	32	71.80	33
1/8/2019 3:20	2	69.90	50	72.59	28	70.95	41
1/8/2019 3:25	2	69.90	50	72.61	27	73.50	27
1/8/2019 3:30	2	69.10	55	72.62	30	73.05	46
1/8/2019 3:35	2	71.70	55	73.26	35	72.98	56
1/8/2019 3:40	2	74.70	55	73.30	31	72.53	53
1/8/2019 3:45	2	69.80	59	72.93	27	73.35	47
1/8/2019 3:50	2	72.70	59	73.65	29	73.53	56
1/8/2019 3:55	2	72.60	59	74.94	32	73.38	67
1/8/2019 4:00	2	73.70	64	75.53	32	73.95	49
1/8/2019 4:05	2	69.10	64	74.07	26	74.78	39
1/8/2019 4:10	2	66.70	64	72.95	27	73.10	69
1/8/2019 4:15	2	69.40	82	72.48	32	72.78	70
1/8/2019 4:20	2	70.00	82	72.34	36	73.25	80
1/8/2019 4:25	2	70.20	82	72.09	38	72.83	81
1/8/2019 4:30	2	68.60	100	72.17	43	72.63	95
1/8/2019 4:35	2	74.90	100	72.49	49	72.68	99
1/8/2019 4:40	2	75.20	100	72.61	52	74.48	127
1/8/2019 4:45	2	75.20	127	72.91	51	74.13	108
1/8/2019 4:50	2	75.20	127	73.35	52	72.25	91
1/8/2019 4:55	2	75.00	127	73.15	51	72.00	117
1/8/2019 5:00	2	71.70	159	72.88	54	74.05	139
1/8/2019 5:05	2	72.80	159	72.83	61	73.80	179
1/8/2019 5:10	2	72.30	159	72.90	67	73.75	169
1/8/2019 5:15	2	73.10	200	72.86	73	73.25	201
1/8/2019 5:20	2	68.80	200	72.83	80	73.23	231
1/8/2019 5:25	2	73.00	200	73.09	93	73.80	247
1/8/2019 5:30	2	72.70	259	73.36	102	73.05	261
1/8/2019 5:35	2	69.40	259	73.27	101	73.55	309
1/8/2019 5:40	2	76.60	259	73.16	101	72.68	342
1/8/2019 5:45	2	72.60	337	73.11	114	72.48	393
1/8/2019 5:50	2	68.10	337	73.20	133	72.93	349
1/8/2019 5:55	2	73.20	337	73.19	149	73.00	350
1/8/2019 6:00	2	71.40	432	73.12	164	71.70	359
1/8/2019 6:05	2	73.20	432	73.03	183	71.55	425
1/8/2019 6:10	2	71.60	432	73.05	205	72.03	455
1/8/2019 6:15	2	72.80	487	73.07	228	69.15	536
1/8/2019 6:20	2	71.20	487	73.01	252	66.98	570
1/8/2019 6:25	2	68.70	487	72.88	278	64.90	603
1/8/2019 6:30	2	65.00	550	72.85	309	46.35	541
1/8/2019 6:35	2	49.30	550	72.83	335	32.83	378
1/8/2019 6:40	2	29.40	550	72.73	348	30.65	347
1/8/2019 6:45	2	32.70	614	72.53	349	39.65	456
1/8/2019 6:50	2	34.60	614	72.28	357	45.40	568
1/8/2019 6:55	2	42.00	614	71.96	375	40.60	481
1/8/2019 7:00	2	40.30	696	71.14	381	45.93	510
1/8/2019 7:05	2	38.40	696	70.22	401	46.40	531
1/8/2019 7:10	2	41.70	696	69.35	436	45.43	500
1/8/2019 7:15	2	34.50	682	68.58	476	25.65	299
1/8/2019 7:20	2	20.80	682	67.87	508	23.43	324
1/8/2019 7:25	2	17.70	682	66.52	482	17.93	289
1/8/2019 7:30	2	14.30	664	64.07	401	32.73	399
1/8/2019 7:35	2	20.00	664	60.96	316	32.60	457
1/8/2019 7:40	2	35.20	664	57.81	253	37.58	484
1/8/2019 7:45	2	31.10	646	54.98	214	38.53	491
1/8/2019 7:50	2	38.40	646	52.55	193	39.05	446
1/8/2019 7:55	2	35.40	646	50.46	184	36.58	467
1/8/2019 8:00	2	28.70	632	48.68	184	40.55	438
1/8/2019 8:05	2	34.60	632	47.19	190	38.40	462
1/8/2019 8:10	2	24.60	632	45.93	202	37.68	439
1/8/2019 8:15	2	25.80	600	44.82	215	37.45	426
1/8/2019 8:20	2	38.70	600	43.82	226	37.65	461
1/8/2019 8:25	2	36.80	600	42.86	232	44.25	527
1/8/2019 8:30	2	41.40	573	41.93	233	53.05	576
1/8/2019 8:35	2	48.40	573	41.02	230	60.63	539
1/8/2019 8:40	2	47.30	573	40.14	225	59.43	587
1/8/2019 8:45	2	54.00	546	39.29	219	57.48	605
1/8/2019 8:50	2	48.90	546	38.50	214	55.95	563
1/8/2019 8:55	2	43.30	546	37.76	211	57.00	562
1/8/2019 9:00	2	45.00	523	37.08	209	32.20	449
1/8/2019 9:05	2	39.00	523	36.47	210	51.13	528
1/8/2019 9:10	2	46.40	523	35.92	213	51.28	490
1/8/2019 9:15	2	42.70	523	35.43	218	50.58	534
1/8/2019 9:20	2	42.30	523	35.00	225	55.90	537
1/8/2019 9:25	2	53.90	523	34.61	234	56.75	517
1/8/2019 9:30	2	48.70	528	34.28	245	52.60	526
1/8/2019 9:35	2	46.70	528	34.01	259	52.00	530
1/8/2019 9:40	2	42.60	528	33.81	278	52.33	515
1/8/2019 9:45	2	43.00	528	33.70	306	53.15	514
1/8/2019 9:50	2	46.20	528	33.74	347	44.60	523
1/8/2019 9:55	2	52.80	528	33.95	407	54.03	504
1/8/2019 10:00	2	49.40	532	34.36	486	59.15	553
1/8/2019 10:05	2	62.50	532	34.98	577	64.05	519
1/8/2019 10:10	2	63.90	532	35.77	667	67.90	502
1/8/2019 10:15	2	68.60	546	36.69	742	70.65	504
1/8/2019 10:20	2	69.90	546	37.70	795	70.20	466
1/8/2019 10:25	2	69.00	546	38.80	825	70.05	488
1/8/2019 10:30	2	73.60	564	39.99	842	70.93	464
1/8/2019 10:35	2	67.00	564	41.33	859	68.53	490
1/8/2019 10:40	2	68.80	564	42.91	886	70.05	514
1/8/2019 10:45	2	71.10	578	44.77	923	69.28	497
1/8/2019 10:50	2	67.00	578	46.94	963	71.10	447
1/8/2019 10:55	2	69.60	578	49.54	1012	70.20	435
1/8/2019 11:00	2	68.20	596	52.82	1082	71.55	445
1/8/2019 11:05	2	70.10	596	56.95	1142	69.75	449
1/8/2019 11:10	2	73.70	596	61.63	1117	70.53	465
1/8/2019 11:15	2	72.90	600	65.91	961	70.35	481
1/8/2019 11:20	2	69.60	600	68.80	754	70.98	478
1/8/2019 11:25	2	69.80	600	70.34	606	69.90	500
1/8/2019 11:30	2	70.10	609	71.04	531	68.88	503
1/8/2019 11:35	2	71.90	609	71.45	504	69.43	505
1/8/2019 11:40	2	70.40	609	71.82	496	70.48	518
1/8/2019 11:45	2	69.70	618	72.09	474	69.33	524
1/8/2019 11:50	2	73.40	618	72.20	455	69.78	467
1/8/2019 11:55	2	69.10	618	72.17	450	70.38	477
1/8/2019 12:00	2	68.90	628	72.17	455	69.45	451
1/8/2019 12:05	2	70.50	628	72.24	459	69.50	522
1/8/2019 12:10	2	71.90	628	72.02	450	70.65	508
1/8/2019 12:15	2	71.20	628	71.75	452	71.03	454
1/8/2019 12:20	2	71.30	628	71.67	464	70.85	474
1/8/2019 12:25	2	71.60	628	71.71	479	70.63	504
1/8/2019 12:30	2	71.20	632	71.61	481	70.85	480
1/8/2019 12:35	2	69.90	632	71.51	484	70.83	493
1/8/2019 12:40	2	71.20	632	71.53	480	70.23	474
1/8/2019 12:45	2	71.90	637	71.50	467	69.28	547
1/8/2019 12:50	2	70.50	637	71.35	458	70.45	505
1/8/2019 12:55	2	71.30	637	71.40	467	70.23	479
1/8/2019 13:00	2	71.40	641	71.57	472	71.00	439
1/8/2019 13:05	2	73.20	641	71.76	470	70.28	467
1/8/2019 13:10	2	71.20	641	71.68	451	69.75	509
1/8/2019 13:15	2	68.60	659	71.47	438	70.05	512
1/8/2019 13:20	2	70.40	659	71.16	433	69.40	520
